"id","name","identifier","type","address","maps","date_joined","date_created","date_updated","razon_social"
"443","AGUA AZUL","T497",NULL,"C. 49 Pte. 981-925, Prados Agua Azul, 72430 Heroica Puebla de Zaragoza, Pue.","https://maps.app.goo.gl/nouuqGifS4b2wx2m6","2024-06-28","2024-10-03 23:26:27.667539+00","2024-06-28 23:59:20.677489+00","ASTURIANO"
"444","POZOS","T561","ASTURIANO","Blvd. San Antonio 169-189, Bosque de Lindavista ll, La Cantera, 78397 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/nbCFyuQz4prNSac67","2024-07-03","2024-10-03 23:26:27.861182+00","2024-07-03 22:43:52.206202+00","ASTURIANO"
"445","DUCATI","T408","ASTURIANO",NULL,NULL,"2024-07-03","2024-10-03 23:26:28.595926+00","2024-07-03 22:51:14.235334+00","ASTURIANO"
"446","ARISTOTELES","T491","ASTURIANO","37353 León de los Aldama, Gto.","https://maps.app.goo.gl/Cwmx6YcBhiyFYzNA7","2024-07-04","2024-10-03 23:26:28.661326+00","2024-07-04 17:35:25.368746+00","ASTURIANO"
"479","PIRULES","T330","ASTURIANO","Mario Moreno 165, Los Pirules, 38036 Celaya, Gto.","https://maps.app.goo.gl/bKjawkJg4esjvUC46","2024-07-04","2024-10-03 23:26:28.725626+00","2024-07-04 21:52:35.035718+00","ASTURIANO"
"480","NICARAGUA","T543","ASTURIANO",NULL,NULL,"2024-07-18","2024-10-03 23:26:28.789166+00","2024-07-18 22:52:48.928319+00","ASTURIANO"
"481","OMEGA","T560","ASTURIANO","Blvd. Omega 1001, Industrial Delta Sur, 37549 León de los Aldama, Gto.","https://maps.app.goo.gl/x59ZH7ivMDVcTsgv8","2024-07-30","2024-10-03 23:26:28.854667+00","2024-07-30 22:46:28.557667+00","ASTURIANO"
"482","PLAN DE AYLA","T368","ASTURIANO","Av. Plan de Ayala 141, El Vergel, 62410 Cuernavaca, Mor.","https://maps.app.goo.gl/u7vePvRG7fRsZiFH6","2024-08-07","2024-10-03 23:26:28.919566+00","2024-08-07 18:16:36.949202+00","ASTURIANO"
"483","VILLAS DEL VOLCAN","T434","ASTURIANO","Tlalmanalco, 56715 Méx.","https://maps.app.goo.gl/bUE5856Pvto69BNt5","2024-08-07","2024-10-03 23:26:28.984161+00","2024-08-07 18:36:05.144563+00","ASTURIANO"
"484","SERVIFACIL CHALCO","517","ASTURIANO","Avenida Morelos Norte N° 500, 56640 San Gregorio Cuautzingo, Méx.","https://maps.app.goo.gl/sFrrAxsWj3frHNnG7","2024-08-07","2024-10-03 23:26:29.048739+00","2024-08-07 18:37:16.701563+00","ASTURIANO"
"485","TEPATEPEC","T369","ASTURIANO","Av. Juárez 51, II Demarcación, 42660 Tepatepec, Hgo.","https://maps.app.goo.gl/ydF1UrB5xodRZX3Z6","2024-08-07","2024-10-03 23:26:29.114438+00","2024-08-07 22:54:58.012028+00","ASTURIANO"
"486","CHILCUAUTLA","T494","ASTURIANO","Guillermo Prieto 27, Centro, 42750 Chilcuautla, Hgo.","https://maps.app.goo.gl/whTp2eKCEXFF99xm8","2024-08-07","2024-10-03 23:26:29.179085+00","2024-08-07 22:56:23.094821+00","ASTURIANO"
"487","TIANGUISTENCO","T534","ASTURIANO","Avenida Licenciado Benito Juárez Km 1.5, Carr. Santiago - Chalma S/N, 52600 Santiago Tianguistenco de Galeana, Méx.","https://maps.app.goo.gl/FUgDQvfpZEfbu4P76","2024-08-13","2024-10-03 23:26:29.244079+00","2024-08-13 18:02:59.377957+00","ASTURIANO"
"488","FORJA REAL","T529","ASTURIANO","SAN MARCOS 78470 SLP","https://maps.app.goo.gl/ecGetopVmPgQyV9m9","2024-08-14","2024-10-03 23:26:29.30937+00","2024-08-14 22:40:04.476786+00","ASTURIANO"
"489","IMPERIAL","T546","ASTURIANO","Blvd. Loma Imperial, 37359 León de los Aldama, Gto.","https://maps.app.goo.gl/ay1o5HvQiE6bcaNs7","2024-08-27","2024-10-03 23:26:29.375465+00","2024-08-27 18:13:52.554416+00","ASTURIANO"
"490","CHILCUAUTLA","T494","ASTURIANO","Guillermo Prieto 27, Centro, 42750 Chilcuautla, Hgo.","https://maps.app.goo.gl/vwRg43NaGRpGtvip9","2024-08-27","2024-10-03 23:26:29.439609+00","2024-08-27 21:29:54.24565+00","ASTURIANO"
"491","TIANGUISTENCO","T534","ASTURIANO","Avenida Licenciado Benito Juárez Km 1.5, Carr. Santiago - Chalma S/N, 52600 Santiago Tianguistenco de Galeana, Méx.","https://maps.app.goo.gl/4XN36J7bDjxAPfyg6","2024-09-10","2024-10-03 23:26:29.504612+00","2024-09-10 15:57:40.578441+00","ASTURIANO"
"492","AVANDARO","T477","ASTURIANO","Vega del Campo 15, Avandaro, 51200 Valle de Bravo, Méx.","https://maps.app.goo.gl/UKZJTiXsUFc29Hy36","2024-09-10","2024-10-03 23:26:29.568278+00","2024-09-10 15:58:34.700889+00","ASTURIANO"
"524","PODER JUDICIAL","T562","ASTURIANO","C. Palmira 1010, 78295 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/x2NSYkNTcPxANF3m7","2024-09-12","2024-10-03 23:26:29.635064+00","2024-09-12 20:35:33.508541+00","ASTURIANO"
"557","TOLTECAS","T482","ASTURIANO","Radial Toltecas 17, San Javier, 54030 Tlalnepantla, Méx.","https://maps.app.goo.gl/yymWpkPNzg4wsmSs6","2024-10-07","2024-10-07 21:40:18.464923+00","2024-10-07 21:40:18.45895+00","ASTURIANO"
"590","LA MONJA","T503","ASTURIANO","RGV2+XJ6 La Monja, Querétaro","https://maps.app.goo.gl/Nm4WF2um2rscswEN6","2024-10-08","2024-10-09 18:58:00.682632+00","2024-10-08 23:09:30.433757+00","ASTURIANO"
"623","SAN VICENTE","T516","ASTURIANO","Av. Juárez 62, San Vicente, 56370 Chicoloapan de Juárez, Méx.","https://maps.app.goo.gl/TMSRMwE3QUSt1H8aA","2024-10-09","2024-10-09 18:58:45.173056+00","2024-10-09 17:37:23.478309+00","ASTURIANO"
"656","ES CERVANTES","T557","ASTURIANO","37XR+HQQ León de los Aldama, Guanajuato","https://maps.app.goo.gl/4uMxMAqpUgooBtL59","2024-10-11","2024-10-11 20:01:57.883138+00","2024-10-11 20:01:57.878009+00","ASTURIANO"
"657","ES CERVANTES","T557","ASTURIANO","37XR+HQQ León de los Aldama, Guanajuato","https://maps.app.goo.gl/4uMxMAqpUgooBtL59","2024-10-11","2024-10-31 03:14:54.80162+00","2024-10-11 20:14:03.059362+00","ASTURIANO"
"689","PARTIDAS","T577","ASTURIANO","Sherwin Williams Lerma, Av. de las Partidas 84-manzana 003, Isidro Fabela, 52004 Lerma de Villada, Méx.","https://maps.app.goo.gl/FWC1c8MCXiTAkwwP8","2024-10-14","2024-10-15 23:19:33.449391+00","2024-10-14 19:56:20.712442+00","ASTURIANO"
"722","SERVIFACIL CHALCO","T517","ASTURIANO","Avenida Morelos Norte N° 500, 56640 San Gregorio Cuautzingo, Méx.","https://maps.app.goo.gl/ss6PoKcCCZWeHsKe6","2024-10-16","2024-10-16 20:17:01.030405+00","2024-10-16 20:17:01.017389+00","ASTURIANO"
"755","ACTOPAN 2","T474","ASTURIANO","Pensador Mexicano, Cam. a La Estancia 61, Centro Nte, 42500 Actopan, Hgo.","https://maps.app.goo.gl/mewBwuzR3soSxYs19","2024-10-18","2024-10-18 21:44:17.226202+00","2024-10-18 21:44:17.216187+00","ASTURIANO"
"788","REY TANGAXOAN","T598","ASTURIANO","Av. Rey Tangaxoan II 870A, Vista Bella, 58090 Morelia, Mich.",NULL,"2024-10-24","2024-10-31 03:14:21.319818+00","2024-10-24 21:25:37.072504+00","ASTURIANO"
"821","LABRADOR","T551","ASTURIANO","El Ciervo, 76675 Qro.","https://maps.app.goo.gl/eDQAZAPdUWeAoGHR8","2024-10-30","2024-10-31 03:15:09.236351+00","2024-10-30 22:47:08.192922+00","ASTURIANO"
"854","MURAYAMA","T597","ASTURIANO","Perif. Sur S/N, Potrero, Daniel Murayama, 40044 Iguala de la Independencia, Gro.","https://maps.app.goo.gl/e7qWu5e9w6HVEd3e6","2024-10-30","2024-10-31 03:14:38.621235+00","2024-10-30 23:06:04.016098+00","ASTURIANO"
"887","NAPATECO","T499","ASTURIANO","Avenida Principal No. 4210 Fracc, Liz Napateco, 43629 Tulancingo, Hgo.","https://maps.app.goo.gl/Nvaxx2qj6DWNHWxy5","2024-10-30","2024-10-31 03:14:02.170105+00","2024-10-30 23:10:38.032266+00","ASTURIANO"
"920","GAVILANES","T386","ASTURIANO","Av. México 205, Gavilanes, 98619 Guadalupe, Zac.","https://maps.app.goo.gl/GfkZgYeuFBZ4tnnx8","2024-11-06","2024-11-06 17:02:11.8763+00","2024-11-06 17:02:11.867594+00","ASTURIANO"
"953","NICOLAS ROMERO","T565","ASTURIANO","Antigua Carr. a Nicolás Romero 2-132, Bulevares del Lago, 54473 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/XJpthTr2mW6fG4fJ7","2024-12-04","2024-12-27 21:39:39.028329+00","2024-12-04 19:57:22.022482+00","ASTURIANO"
"986","5 DE MAYO","T589","ASTURIANO","Mobil Silao 5 de Mayo, Av, C. 5 de Mayo 105, Centro, 36100 Silao de la Victoria, Gto.","https://maps.app.goo.gl/L89HDSnMFvLohcP8A","2024-12-10","2024-12-10 17:14:17.492767+00","2024-12-10 17:14:17.485196+00","ASTURIANO"
"1019","HILAMAS","T592","ASTURIANO","Mobil Servicio Hilamas, Cartagena 201-LOCAL B, Vibar, 37353 León de los Aldama, Gto.","https://maps.app.goo.gl/YSsvhscBfqJABxcc7","2024-12-17","2024-12-18 22:54:10.723896+00","2024-12-17 23:10:22.200214+00","ASTURIANO"
"1020","RUBI","T570","ASTURIANO","Blvd. Haciendas de León, 37295 León de los Aldama, Gto.","https://maps.app.goo.gl/Z5uFVFac1ER2tc5i6","2024-12-17","2024-12-18 22:53:51.280724+00","2024-12-17 23:11:33.241498+00","ASTURIANO"
"1052","SALPAT","T351","ASTURIANO","Alamano (Asturiano) Salpat, Periférico Oriente 101, El Paraiso, 40050 Iguala de la Independencia, Gro.","https://maps.app.goo.gl/S1X4HiE13b15Gmdv5","2025-01-09","2025-01-09 20:13:37.648246+00","2025-01-09 20:13:37.633521+00","ASTURIANO"
"1053","LA PURISIMA","T451","ASTURIANO","Av. Bicentenario No. 219 Plaza La Condesa. Col. La Huerta, 37986 San José Iturbide, Gto.","https://maps.app.goo.gl/GqZFStPzBEDJiXcC8","2025-01-09","2025-01-09 20:50:13.204644+00","2025-01-09 20:50:13.196737+00","ASTURIANO"
"1054","BOULEVARD DEL RIO","T500","ASTURIANO","Viad. Río de las Avenidas, Industrial la Paz, 42092 Industrial la Paz, Hgo.","https://maps.app.goo.gl/fWx3mCoPsKUiycZA6","2025-01-09","2025-01-09 21:24:55.162968+00","2025-01-09 21:24:55.151766+00","ASTURIANO"
"1085","EUCALIPTOS","T572","ASTURIANO","Cam. Real, San Pedro de los Eucaliptos, 76605 Tolimán, Qro.","https://maps.app.goo.gl/rdzwfBQphrneZWdb6","2025-01-23","2025-01-23 20:34:33.10906+00","2025-01-23 20:34:33.081077+00","ASTURIANO"
"1118","Pie de la cuesta","T479","Asturiano","Lomas de San Pedrito, 76148 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/yXoHiAdJ9D2Bo5NK8","2025-01-23","2025-01-24 02:25:38.219341+00","2025-01-24 02:25:38.212251+00","CEDIS ASTURITO"
"1119","Huertos","T541","Asturiano","Av Paseo de Las Moras 18046, Menchaca I, 76147 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/3MaePJBipXdukLkm7","2025-01-23","2025-01-24 02:26:59.360592+00","2025-01-24 02:26:59.357255+00","CEDIS ASTURITO"
"1120","Pathe","T488","Asturiano","Cerro de Pathé 100, Las Americas, 76121 Santiago de Querétaro, Qro.","https://maps.app.goo.gl/eBL9iT3tcEXv37fZA","2025-01-23","2025-01-24 02:28:09.174535+00","2025-01-24 02:28:09.168543+00","CEDIS ASTURITO"
"1151","VILLA PROGRESO","T530","ASTURIANO","MARIANO ESCOBEDO 141, ZONA CENTRO, EZEQUIELMONTES, QUERETARO, 76650","https://maps.app.goo.gl/aPdRVSBoB1pWgZcj6","2025-01-28","2025-01-28 21:57:17.206612+00","2025-01-28 21:57:17.186382+00","ASTURIANO"
"1184","LA PRESA","T360","ASTURIANO","Calle Las Manganas 1525, San Juan de la Presa, 36770 Carmelitas, Gto.","https://maps.app.goo.gl/ydVkMAsoSQnMu8iT7","2025-02-17","2025-02-17 22:59:46.518604+00","2025-02-17 22:59:46.502304+00","ASTURIANO"
"1217","ES PR0GRESO","T412","ASTURIANO","Carr. Progreso-Ixmiquilpan Km 10+725 El Jardin, 42748 Progreso de Obregón, Hgo.","https://maps.app.goo.gl/8J9FF6e32G2PJhE18","2025-02-20","2025-02-20 16:25:48.389271+00","2025-02-20 16:25:48.379501+00","ASTURIANO"
"1218","ES PR0GRESO","T412","ASTURIANO","Carr. Progreso-Ixmiquilpan Km 10+725 El Jardin, 42748 Progreso de Obregón, Hgo.","https://maps.app.goo.gl/8J9FF6e32G2PJhE18","2025-02-20","2025-02-20 16:30:30.805959+00","2025-02-20 16:30:30.80018+00","ASTURIANO"
"1250","COSTA RICA","T579","ASTURIANO","4885+PVR León de los Aldama, Guanajuato","https://maps.app.goo.gl/2LgVvdncNm9bM8v97","2025-02-27","2025-02-27 15:10:49.978437+00","2025-02-27 15:10:49.954595+00","ASTURIANO"
"1283","ES LOZANO","T558","ASTURIANO","397F+GJ8 León de los Aldama, Guanajuato","https://maps.app.goo.gl/tAtnAwv3wtYPUKKj7","2025-03-03","2025-03-03 18:06:26.885451+00","2025-03-03 18:06:26.861715+00","ASTURIANO"
"1284","PANORAMA","T283","ASTURIANO","Av. Panorama 605, Panorama, 37160 León de los Aldama, Gto.","https://maps.app.goo.gl/8WUKb9bfWcFiFqgj9","2025-03-03","2025-03-03 18:10:16.718781+00","2025-03-03 18:10:16.708313+00","ASTURIANO"
"1285","CLIO","T336","ASTURIANO","5739+8P6 León de los Aldama, Guanajuato","https://maps.app.goo.gl/e8kiuwSNLDCzUeJGA","2025-03-03","2025-03-03 18:12:55.181843+00","2025-03-03 18:12:55.137324+00","ASTURIANO"
"1316","CHAPULTEPEC","T481","ASTURIANO","Batalla de La Angostura 25, Chapultepec Sur, 58260 Morelia, Mich.","https://maps.app.goo.gl/wphb3RqdCRGEDCCe9","2025-04-10","2025-04-10 19:18:59.102927+00","2025-04-10 19:18:59.09177+00","ASTURIANO"
"1349","NEREO","T515","ASTURIANO","Prol. Av. Nereo Rodríguez Barragán, San Pedro, 78178 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/pdgo6z4ek6tVBoVA9","2025-04-23","2025-04-23 22:37:17.005163+00","2025-04-23 22:37:16.985241+00","ASTURIANO"
"1382","Francisco villa","T593","Asturiano","37278, Villa de las Flores, 37278 León de los Aldama, Gto.","https://maps.app.goo.gl/SfDSEttMSmiGYSeH8","2025-04-28","2025-04-28 22:22:43.40876+00","2025-04-28 22:22:43.379292+00","ASTURIANO"
"1415","GAVILLERO","T587","ASTURIANO","CARR PROGRESO INDUSTRIAL KM 20 EL GAVILLERO","https://maps.app.goo.gl/vExANU4XCDNTCkVw9","2025-05-05","2025-05-05 19:36:55.661172+00","2025-05-05 19:36:55.645651+00","ASTURIANO"
"1448","3438 Tezontepec 2","3438",NULL,"Calle sin nombre S/N Panuaya col Tezontepec de Aldama, Hidalgo cp 42763",NULL,"2025-05-12","2025-05-12 22:02:31.803781+00","2025-05-12 22:02:31.780922+00","ASTURIANO"
"1481","OLIVOS","T447","Asturiano","C. Esperanza Iris 510, Los Olivos, 37683 León de los Aldama, Gto.","https://maps.app.goo.gl/fjPkNaG6CPZX7fZi9","2025-05-13","2025-05-13 18:06:00.980696+00","2025-05-13 18:06:00.970801+00","ASTURIANO"
"1482","Blvd de la luz 2","T578","Asturiano","Blvd. la Luz 5046, Fracciones de Sangre de Cristo, 37295 León de los Aldama, Gto.","https://maps.app.goo.gl/sq8zeyZKKqMR8hR37","2025-05-13","2025-05-13 18:07:10.173604+00","2025-05-13 18:07:10.171001+00","ASTURIANO"
"1514","Sopas","T588","Asturiano","Av. 16 de Septiembre Manzana 026, Zaragoza, 54435 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/nTGhNAGbZyCBgpWT8","2025-05-17","2025-05-17 18:43:23.331911+00","2025-05-17 18:43:23.305345+00","ASTURIANO"
"1515","Hidalgo","T583","Asturiano","s/n, Cda. de Lerdo de Tejada, Libertad, Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/YGzTe4MHxr4YypY87","2025-05-17","2025-05-17 18:44:55.724342+00","2025-05-17 18:44:55.716427+00","ASTURIANO"
"1516","Libertad","T582","ASTURIANO","Blvd. Ignacio Zaragoza Manzana 045, Campestre Liberacion, 54473 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/GyQfcYmSzkxjZrTt5","2025-05-17","2025-05-17 18:45:57.425829+00","2025-05-17 18:45:57.422096+00","ASTURIANO"
"1547","VILLA MAGNA","T200","ASTURIANO","Coliseo 157-195, Villa Magna, 78183 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/ueRCMbozNc7yGLHaA","2025-05-22","2025-05-22 16:52:35.48202+00","2025-05-22 16:52:35.471792+00","ASTURIANO"
"1580","ATZINGO","T607","ASTURIANO","5679+RC, 56730 Santo Tomás Atzingo, Méx.","https://maps.app.goo.gl/EAHdcVcU1F81AHbA6","2025-06-10","2025-06-10 21:07:36.287735+00","2025-06-10 21:07:36.256219+00","ASTURIANO"
"1613","CUAUHTEMOC","T501","ASTURIANO","Cuauhtémoc 904-926, Tercera Chica 2, 78110 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/N7FW3YHAKUCwZE9y5","2025-06-19","2025-06-19 21:29:01.933075+00","2025-06-19 21:29:01.862863+00","ASTURIANO"
"1646","SAN ISIDRO","T580","BENDITA TIENDA","Manzana 002, 54477 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/Srhw5RzXTdRTxPCJ9","2025-06-23","2025-06-23 17:10:54.675063+00","2025-06-23 17:10:54.668715+00","ASTURIANO"
"1647","ALEBRIJE","T585","BENDITA TIENDA","Vista Bella Manzana 011, Libertad, 54407 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/GthPEcGSud7TS9wL7","2025-06-23","2025-06-23 17:18:15.373389+00","2025-06-23 17:18:15.370829+00","ASTURIANO"
"1648","MORELIA","T581","BENDITA TIENDA","Antigua Carr. a Nicolás Romero, Bulevares del Lago, 54473 Cdad. Nicolás Romero, Méx.","https://maps.app.goo.gl/B4GoTqZ45df29h147","2025-06-23","2025-06-23 17:19:40.635137+00","2025-06-23 17:19:40.631824+00","ASTURIANO"
"1679","TASQUILLO","T612","Asturiano","Se cierra viaje para cliente: Chem trend, Fecha: 10/07/2025, Destino: ramos, reparto: 1 Unidad: 5 Ton, Proveedor: agt","https://maps.app.goo.gl/5Kz7ZoMxYp7oikh9A","2025-07-11","2025-07-11 18:40:39.789473+00","2025-07-11 18:40:39.783435+00","ASTURIANO"
"1712","LA MARQUESA","T377","ASTURIANO","La Marquesa 100, 37538 León de los Aldama, Gto.","https://maps.app.goo.gl/ur4ARp1odaertEpX6","2025-07-21","2025-07-21 19:43:47.992051+00","2025-07-21 19:43:47.985106+00","ASTURIANO"
"1745","SAN JOSE JAGUEY","T610","ASTURIANO","Calle 5 de Mayo, Av, C. 5 de Mayo 105, Centro,  Silao de la Victoria, Gto.","https://maps.app.goo.gl/pA4mnybFi3yC7iv87","2025-07-31","2025-07-31 20:03:51.900937+00","2025-07-31 20:03:51.890918+00","ASTURIANO"
"1778","LA QUEBRADA","T568","ASTURIANO","CW9H+QF4 La Estancia, Querétaro","https://maps.app.goo.gl/oVpuMBueapVwCtHC7","2025-09-09","2025-09-09 21:29:37.997977+00","2025-09-09 21:29:37.989937+00","ASTURIANO"
"1811","SAN RAMON","T624","Asturiano","de la 11 Sur 15451, San Ramón, 72490 Heroica Puebla de Zaragoza, Pue.","https://maps.app.goo.gl/wA9ab3m2dK6Ci1oG6","2025-12-01","2025-12-01 22:33:28.214777+00","2025-12-01 22:33:28.207626+00","ASTURIANO"
"1844","AMEALCO","T629","ASTURIANO","5VR4+JW7 Amealco de Bonfil, Querétaro","https://maps.app.goo.gl/Q5YbiGGWhXGqe32o7","2025-12-15","2025-12-15 21:03:11.968402+00","2025-12-15 21:03:11.961098+00","ASTURIANO"
"1877","PLAZA MAGNOLIA (11F)","T622","ASTURIANO","Blvd. la Luz 3960 Sur-Local 4, Agua Azul Nte., 37297 León de los Aldama, Gto.","https://maps.app.goo.gl/26wTFLMjiAwTi8r66","2025-12-22","2025-12-22 19:32:50.35626+00","2025-12-22 19:32:50.349924+00","ASTURIANO"
"1910","ROMITA","T634","ASTURIANO","P.º Centro 103, Los Paraisos, 37328 León de los Aldama, Gto.","https://maps.app.goo.gl/M446ovpdRUaBaW3V6","2025-12-26","2025-12-26 20:27:13.955708+00","2025-12-26 20:27:13.949608+00","ASTURIANO"
"1943","ECHEVESTRE","T633","Asturiano","Cuenca Florida 318, Valle Hermoso II III y IV, 37105 León de los Aldama, Gto.","https://maps.app.goo.gl/rTjnLNUdpjYvHqed9","2025-12-29","2025-12-29 23:01:35.684837+00","2025-12-29 23:01:35.678264+00","ASTURIANO"
"1976","PROVENZA","T630","Asturiano","Privada Bosques, 78397 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/jx8hwzzjN6JJeNai6","2025-12-31","2026-01-01 00:42:28.554564+00","2026-01-01 00:42:28.545603+00","ASTURIANO"
"2009","SMA 1","T627","ASTURIANO","Boulevard de la Conspiración 63 Zona Centro San Miguel de Allende, Guanajuato C.P, 37746 San Miguel de Allende, Gto.","https://maps.app.goo.gl/c89sycfCQeifg1gm7","2026-01-19","2026-01-19 20:16:11.579424+00","2026-01-19 20:16:11.572678+00","ASTURIANO"
"2010","EL SAUCITO","T648","ASTURIANO","Centauro del Nte., El Saucito, 78110 San Luis Potosí, S.L.P.","https://maps.app.goo.gl/7fixKvVTtVToonuJ7","2026-01-19","2026-01-19 20:32:57.703613+00","2026-01-19 20:32:57.700995+00","ASTURIANO"
"2042","TEPOTZOTLÁN 2","T645","Asturiano","Eje Central Lázaro Cárdenas 1081, Nueva Industrial Vallejo, Gustavo A. Madero, 07700 Ciudad de México, CDMX","https://maps.app.goo.gl/AZmNigb5iBpoZzHi9","2026-01-28","2026-01-28 19:33:34.038723+00","2026-01-28 19:33:34.032423+00","ASTURIANO"
"2075","ES TOLUCA","T626","ASTURIANO","Av. Miguel Hidalgo 601, Vértice, 50090 Toluca de Lerdo, Méx.","https://maps.app.goo.gl/6X5CbBEPUhZuKMeh6","2026-02-16","2026-02-16 21:45:10.687092+00","2026-02-16 21:45:10.664504+00","ASTURIANO"
"2076","ACTOPAN 3","T650","ASTURIANO","Pedro Moreno 132, Estación, 42504 Actopan, Hgo.","https://maps.app.goo.gl/54JJz2vRCbQgnMA79","2026-02-16","2026-02-16 21:57:48.541105+00","2026-02-16 21:57:48.537775+00","ASTURIANO"
"2108","TOREO LIVING","T615","ASTURIANO","Lomas de Sotelo, Miguel Hidalgo, 11200 Mexico City","https://maps.app.goo.gl/4HqNkap6N44yTtH2A","2026-03-17","2026-03-17 21:59:18.925889+00","2026-03-17 21:59:18.91615+00","ASTURIANO"
